Date_Key,Date,Year,Month,DayOfWeek
20210115,2021-01-15,2021,1,Fri
19761115,1976-11-15,1976,11,Mon
20150205,2015-02-05,2015,2,Thu
20170512,2017-05-12,2017,5,Fri
20060624,2006-06-24,2006,6,Sat
19770217,1977-02-17,1977,2,Thu
20101028,2010-10-28,2010,10,Thu
20190215,2019-02-15,2019,2,Fri
20040907,2004-09-07,2004,9,Tue
20170809,2017-08-09,2017,8,Wed
20200213,2020-02-13,2020,2,Thu
19861005,1986-10-05,1986,10,Sun
20140306,2014-03-06,2014,3,Thu
20040210,2004-02-10,2004,2,Tue
20130218,2013-02-18,2013,2,Mon
20200817,2020-08-17,2020,8,Mon
20220330,2022-03-30,2022,3,Wed
20140604,2014-06-04,2014,6,Wed
19591007,1959-10-07,1959,10,Wed
20010401,2001-04-01,2001,4,Sun
20200821,2020-08-21,2020,8,Fri
20061208,2006-12-08,2006,12,Fri
20030317,2003-03-17,2003,3,Mon
20210625,2021-06-25,2021,6,Fri
19980524,1998-05-24,1998,5,Sun
19850219,1985-02-19,1985,2,Tue
19850712,1985-07-12,1985,7,Fri
20010930,2001-09-30,2001,9,Sun
19951009,1995-10-09,1995,10,Mon
19610212,1961-02-12,1961,2,Sun
19940317,1994-03-17,1994,3,Thu
20220321,2022-03-21,2022,3,Mon
20190109,2019-01-09,2019,1,Wed
19890530,1989-05-30,1989,5,Tue
19851230,1985-12-30,1985,12,Mon
20030606,2003-06-06,2003,6,Fri
19920830,1992-08-30,1992,8,Sun
19540307,1954-03-07,1954,3,Sun
19550328,1955-03-28,1955,3,Mon
19420206,1942-02-06,1942,2,Fri
20210722,2021-07-22,2021,7,Thu
20170331,2017-03-31,2017,3,Fri
20071129,2007-11-29,2007,11,Thu
19980828,1998-08-28,1998,8,Fri
20210212,2021-02-12,2021,2,Fri
19910128,1991-01-28,1991,1,Mon
20070609,2007-06-09,2007,6,Sat
19820420,1982-04-20,1982,4,Tue
20020621,2002-06-21,2002,6,Fri
19970414,1997-04-14,1997,4,Mon
20001015,2000-10-15,2000,10,Sun
19700802,1970-08-02,1970,8,Sun
19660912,1966-09-12,1966,9,Mon
19860419,1986-04-19,1986,4,Sat
19560115,1956-01-15,1956,1,Sun
19800815,1980-08-15,1980,8,Fri
19981009,1998-10-09,1998,10,Fri
20200914,2020-09-14,2020,9,Mon
19630129,1963-01-29,1963,1,Tue
19700817,1970-08-17,1970,8,Mon
19960329,1996-03-29,1996,3,Fri
20130616,2013-06-16,2013,6,Sun
20140725,2014-07-25,2014,7,Fri
20160317,2016-03-17,2016,3,Thu
19931107,1993-11-07,1993,11,Sun
19871224,1987-12-24,1987,12,Thu
20070121,2007-01-21,2007,1,Sun
20170309,2017-03-09,2017,3,Thu
20170909,2017-09-09,2017,9,Sat
20170102,2017-01-02,2017,1,Mon
20040724,2004-07-24,2004,7,Sat
20160405,2016-04-05,2016,4,Tue
19800406,1980-04-06,1980,4,Sun
20080304,2008-03-04,2008,3,Tue
20041030,2004-10-30,2004,10,Sat
19950603,1995-06-03,1995,6,Sat
19810201,1981-02-01,1981,2,Sun
19870118,1987-01-18,1987,1,Sun
19781105,1978-11-05,1978,11,Sun
20200214,2020-02-14,2020,2,Fri
20200715,2020-07-15,2020,7,Wed
20221117,2022-11-17,2022,11,Thu
20180423,2018-04-23,2018,4,Mon
19810924,1981-09-24,1981,9,Thu
20060425,2006-04-25,2006,4,Tue
19980119,1998-01-19,1998,1,Mon
19710729,1971-07-29,1971,7,Thu
20190125,2019-01-25,2019,1,Fri
19911119,1991-11-19,1991,11,Tue
20170716,2017-07-16,2017,7,Sun
20150716,2015-07-16,2015,7,Thu
20191007,2019-10-07,2019,10,Mon
20150501,2015-05-01,2015,5,Fri
20121028,2012-10-28,2012,10,Sun
19731109,1973-11-09,1973,11,Fri
20220821,2022-08-21,2022,8,Sun
20160131,2016-01-31,2016,1,Sun
19630429,1963-04-29,1963,4,Mon
19900222,1990-02-22,1990,2,Thu
20160817,2016-08-17,2016,8,Wed
19740404,1974-04-04,1974,4,Thu
19971203,1997-12-03,1997,12,Wed
19610425,1961-04-25,1961,4,Tue
19830714,1983-07-14,1983,7,Thu
19660905,1966-09-05,1966,9,Mon
20110430,2011-04-30,2011,4,Sat
20201011,2020-10-11,2020,10,Sun
20220303,2022-03-03,2022,3,Thu
20191006,2019-10-06,2019,10,Sun
20160921,2016-09-21,2016,9,Wed
20170729,2017-07-29,2017,7,Sat
20220323,2022-03-23,2022,3,Wed
20111106,2011-11-06,2011,11,Sun
20201121,2020-11-21,2020,11,Sat
19760625,1976-06-25,1976,6,Fri
20210129,2021-01-29,2021,1,Fri
20160824,2016-08-24,2016,8,Wed
20160205,2016-02-05,2016,2,Fri
20101213,2010-12-13,2010,12,Mon
19711210,1971-12-10,1971,12,Fri
19680412,1968-04-12,1968,4,Fri
20150102,2015-01-02,2015,1,Fri
20180322,2018-03-22,2018,3,Thu
19860430,1986-04-30,1986,4,Wed
20110515,2011-05-15,2011,5,Sun
20200819,2020-08-19,2020,8,Wed
20161008,2016-10-08,2016,10,Sat
20030721,2003-07-21,2003,7,Mon
20140917,2014-09-17,2014,9,Wed
20151023,2015-10-23,2015,10,Fri
20150410,2015-04-10,2015,4,Fri
19801121,1980-11-21,1980,11,Fri
20170220,2017-02-20,2017,2,Mon
19851209,1985-12-09,1985,12,Mon
20090226,2009-02-26,2009,2,Thu
20000804,2000-08-04,2000,8,Fri
20010417,2001-04-17,2001,4,Tue
20140503,2014-05-03,2014,5,Sat
20160621,2016-06-21,2016,6,Tue
19490910,1949-09-10,1949,9,Sat
19921107,1992-11-07,1992,11,Sat
19400201,1940-02-01,1940,2,Thu
19750508,1975-05-08,1975,5,Thu
19880514,1988-05-14,1988,5,Sat
20190718,2019-07-18,2019,7,Thu
19711204,1971-12-04,1971,12,Sat
19660424,1966-04-24,1966,4,Sun
20091028,2009-10-28,2009,10,Wed
20191018,2019-10-18,2019,10,Fri
20180219,2018-02-19,2018,2,Mon
20080527,2008-05-27,2008,5,Tue
20181024,2018-10-24,2018,10,Wed
19510914,1951-09-14,1951,9,Fri
20170219,2017-02-19,2017,2,Sun
20210222,2021-02-22,2021,2,Mon
20150613,2015-06-13,2015,6,Sat
20210920,2021-09-20,2021,9,Mon
20071202,2007-12-02,2007,12,Sun
20210630,2021-06-30,2021,6,Wed
19680515,1968-05-15,1968,5,Wed
19890903,1989-09-03,1989,9,Sun
19830211,1983-02-11,1983,2,Fri
19930403,1993-04-03,1993,4,Sat
20140328,2014-03-28,2014,3,Fri
20150218,2015-02-18,2015,2,Wed
19860717,1986-07-17,1986,7,Thu
20100502,2010-05-02,2010,5,Sun
20040924,2004-09-24,2004,9,Fri
19460315,1946-03-15,1946,3,Fri
20060920,2006-09-20,2006,9,Wed
20151213,2015-12-13,2015,12,Sun
20101120,2010-11-20,2010,11,Sat
19520304,1952-03-04,1952,3,Tue
20200827,2020-08-27,2020,8,Thu
19630607,1963-06-07,1963,6,Fri
19580313,1958-03-13,1958,3,Thu
20130301,2013-03-01,2013,3,Fri
19751117,1975-11-17,1975,11,Mon
20190915,2019-09-15,2019,9,Sun
20160406,2016-04-06,2016,4,Wed
20191203,2019-12-03,2019,12,Tue
20170913,2017-09-13,2017,9,Wed
20220504,2022-05-04,2022,5,Wed
19741025,1974-10-25,1974,10,Fri
19580330,1958-03-30,1958,3,Sun
19981215,1998-12-15,1998,12,Tue
19671028,1967-10-28,1967,10,Sat
19940823,1994-08-23,1994,8,Tue
20090202,2009-02-02,2009,2,Mon
20021222,2002-12-22,2002,12,Sun
20100224,2010-02-24,2010,2,Wed
20170812,2017-08-12,2017,8,Sat
19500925,1950-09-25,1950,9,Mon
20050410,2005-04-10,2005,4,Sun
20170713,2017-07-13,2017,7,Thu
19490826,1949-08-26,1949,8,Fri
20220513,2022-05-13,2022,5,Fri
20150113,2015-01-13,2015,1,Tue
19760827,1976-08-27,1976,8,Fri
19760330,1976-03-30,1976,3,Tue
19631005,1963-10-05,1963,10,Sat
19930104,1993-01-04,1993,1,Mon
19900204,1990-02-04,1990,2,Sun
20101219,2010-12-19,2010,12,Sun
19560919,1956-09-19,1956,9,Wed
19510813,1951-08-13,1951,8,Mon
20170215,2017-02-15,2017,2,Wed
20201024,2020-10-24,2020,10,Sat
20010822,2001-08-22,2001,8,Wed
19820125,1982-01-25,1982,1,Mon
19720124,1972-01-24,1972,1,Mon
20130911,2013-09-11,2013,9,Wed
19810828,1981-08-28,1981,8,Fri
20160524,2016-05-24,2016,5,Tue
20030601,2003-06-01,2003,6,Sun
20101223,2010-12-23,2010,12,Thu
20020221,2002-02-21,2002,2,Thu
19600526,1960-05-26,1960,5,Thu
20131219,2013-12-19,2013,12,Thu
19911124,1991-11-24,1991,11,Sun
20000709,2000-07-09,2000,7,Sun
19841113,1984-11-13,1984,11,Tue
19990424,1999-04-24,1999,4,Sat
20200228,2020-02-28,2020,2,Fri
19891227,1989-12-27,1989,12,Wed
20090813,2009-08-13,2009,8,Thu
19981231,1998-12-31,1998,12,Thu
20080616,2008-06-16,2008,6,Mon
20210816,2021-08-16,2021,8,Mon
20040406,2004-04-06,2004,4,Tue
19870917,1987-09-17,1987,9,Thu
19960704,1996-07-04,1996,7,Thu
19960611,1996-06-11,1996,6,Tue
20020604,2002-06-04,2002,6,Tue
20181123,2018-11-23,2018,11,Fri
20140209,2014-02-09,2014,2,Sun
19731002,1973-10-02,1973,10,Tue
20200818,2020-08-18,2020,8,Tue
20080916,2008-09-16,2008,9,Tue
20160330,2016-03-30,2016,3,Wed
19811227,1981-12-27,1981,12,Sun
19890216,1989-02-16,1989,2,Thu
19780812,1978-08-12,1978,8,Sat
20171102,2017-11-02,2017,11,Thu
19850829,1985-08-29,1985,8,Thu
20161208,2016-12-08,2016,12,Thu
20130607,2013-06-07,2013,6,Fri
20220822,2022-08-22,2022,8,Mon
20031017,2003-10-17,2003,10,Fri
19620422,1962-04-22,1962,4,Sun
20060510,2006-05-10,2006,5,Wed
20171021,2017-10-21,2017,10,Sat
19561020,1956-10-20,1956,10,Sat
19881103,1988-11-03,1988,11,Thu
20161028,2016-10-28,2016,10,Fri
19901216,1990-12-16,1990,12,Sun
20111103,2011-11-03,2011,11,Thu
20210612,2021-06-12,2021,6,Sat
20151129,2015-11-29,2015,11,Sun
20210422,2021-04-22,2021,4,Thu
19840503,1984-05-03,1984,5,Thu
19611207,1961-12-07,1961,12,Thu
20150112,2015-01-12,2015,1,Mon
20130409,2013-04-09,2013,4,Tue
19820608,1982-06-08,1982,6,Tue
20220420,2022-04-20,2022,4,Wed
19660524,1966-05-24,1966,5,Tue
20091129,2009-11-29,2009,11,Sun
20041130,2004-11-30,2004,11,Tue
19580408,1958-04-08,1958,4,Tue
20181103,2018-11-03,2018,11,Sat
19880828,1988-08-28,1988,8,Sun
19891204,1989-12-04,1989,12,Mon
20040817,2004-08-17,2004,8,Tue
20131010,2013-10-10,2013,10,Thu
20221105,2022-11-05,2022,11,Sat
19930609,1993-06-09,1993,6,Wed
20090221,2009-02-21,2009,2,Sat
19750821,1975-08-21,1975,8,Thu
20220824,2022-08-24,2022,8,Wed
19750203,1975-02-03,1975,2,Mon
20150719,2015-07-19,2015,7,Sun
19910610,1991-06-10,1991,6,Mon
19930311,1993-03-11,1993,3,Thu
20081016,2008-10-16,2008,10,Thu
20160720,2016-07-20,2016,7,Wed
20120922,2012-09-22,2012,9,Sat
20210728,2021-07-28,2021,7,Wed
20160706,2016-07-06,2016,7,Wed
19940703,1994-07-03,1994,7,Sun
20220304,2022-03-04,2022,3,Fri
19670917,1967-09-17,1967,9,Sun
19750127,1975-01-27,1975,1,Mon
20080203,2008-02-03,2008,2,Sun
20170213,2017-02-13,2017,2,Mon
19681102,1968-11-02,1968,11,Sat
19900323,1990-03-23,1990,3,Fri
20081026,2008-10-26,2008,10,Sun
20140730,2014-07-30,2014,7,Wed
20141218,2014-12-18,2014,12,Thu
20210111,2021-01-11,2021,1,Mon
20140116,2014-01-16,2014,1,Thu
20170907,2017-09-07,2017,9,Thu
20100105,2010-01-05,2010,1,Tue
20050906,2005-09-06,2005,9,Tue
20160603,2016-06-03,2016,6,Fri
20090412,2009-04-12,2009,4,Sun
19890923,1989-09-23,1989,9,Sat
19960923,1996-09-23,1996,9,Mon
20131025,2013-10-25,2013,10,Fri
20011026,2001-10-26,2001,10,Fri
20160630,2016-06-30,2016,6,Thu
19940326,1994-03-26,1994,3,Sat
20050405,2005-04-05,2005,4,Tue
19700112,1970-01-12,1970,1,Mon
19600923,1960-09-23,1960,9,Fri
20110118,2011-01-18,2011,1,Tue
19910512,1991-05-12,1991,5,Sun
20141106,2014-11-06,2014,11,Thu
20101011,2010-10-11,2010,10,Mon
20011121,2001-11-21,2001,11,Wed
20210203,2021-02-03,2021,2,Wed
20011001,2001-10-01,2001,10,Mon
20170416,2017-04-16,2017,4,Sun
20181111,2018-11-11,2018,11,Sun
20020203,2002-02-03,2002,2,Sun
20070817,2007-08-17,2007,8,Fri
20171015,2017-10-15,2017,10,Sun
20210213,2021-02-13,2021,2,Sat
19820407,1982-04-07,1982,4,Wed
19540908,1954-09-08,1954,9,Wed
20051221,2005-12-21,2005,12,Wed
19810906,1981-09-06,1981,9,Sun
19921202,1992-12-02,1992,12,Wed
20001114,2000-11-14,2000,11,Tue
20190806,2019-08-06,2019,8,Tue
19681228,1968-12-28,1968,12,Sat
20160313,2016-03-13,2016,3,Sun
20081222,2008-12-22,2008,12,Mon
19861225,1986-12-25,1986,12,Thu
20191221,2019-12-21,2019,12,Sat
20180625,2018-06-25,2018,6,Mon
19741227,1974-12-27,1974,12,Fri
20220112,2022-01-12,2022,1,Wed
20180207,2018-02-07,2018,2,Wed
20090807,2009-08-07,2009,8,Fri
19690816,1969-08-16,1969,8,Sat
20220627,2022-06-27,2022,6,Mon
19821212,1982-12-12,1982,12,Sun
20071214,2007-12-14,2007,12,Fri
20190123,2019-01-23,2019,1,Wed
20190227,2019-02-27,2019,2,Wed
20180525,2018-05-25,2018,5,Fri
20110111,2011-01-11,2011,1,Tue
19890106,1989-01-06,1989,1,Fri
20200304,2020-03-04,2020,3,Wed
19690626,1969-06-26,1969,6,Thu
19700918,1970-09-18,1970,9,Fri
19700310,1970-03-10,1970,3,Tue
20091020,2009-10-20,2009,10,Tue
20130323,2013-03-23,2013,3,Sat
20150811,2015-08-11,2015,8,Tue
20191206,2019-12-06,2019,12,Fri
20220202,2022-02-02,2022,2,Wed
20041104,2004-11-04,2004,11,Thu
20131112,2013-11-12,2013,11,Tue
20160628,2016-06-28,2016,6,Tue
19500129,1950-01-29,1950,1,Sun
20211219,2021-12-19,2021,12,Sun
20101113,2010-11-13,2010,11,Sat
20110614,2011-06-14,2011,6,Tue
20140426,2014-04-26,2014,4,Sat
20221029,2022-10-29,2022,10,Sat
20160307,2016-03-07,2016,3,Mon
19790302,1979-03-02,1979,3,Fri
20201031,2020-10-31,2020,10,Sat
20200915,2020-09-15,2020,9,Tue
19940710,1994-07-10,1994,7,Sun
20161224,2016-12-24,2016,12,Sat
20160305,2016-03-05,2016,3,Sat
19911008,1991-10-08,1991,10,Tue
20050413,2005-04-13,2005,4,Wed
19990222,1999-02-22,1999,2,Mon
20040823,2004-08-23,2004,8,Mon
19851015,1985-10-15,1985,10,Tue
19960408,1996-04-08,1996,4,Mon
19911018,1991-10-18,1991,10,Fri
20090210,2009-02-10,2009,2,Tue
20130618,2013-06-18,2013,6,Tue
20070125,2007-01-25,2007,1,Thu
20190916,2019-09-16,2019,9,Mon
20131229,2013-12-29,2013,12,Sun
19780110,1978-01-10,1978,1,Tue
20190106,2019-01-06,2019,1,Sun
19980216,1998-02-16,1998,2,Mon
20191202,2019-12-02,2019,12,Mon
19980213,1998-02-13,1998,2,Fri
19890504,1989-05-04,1989,5,Thu
20140417,2014-04-17,2014,4,Thu
20171029,2017-10-29,2017,10,Sun
19790503,1979-05-03,1979,5,Thu
20170529,2017-05-29,2017,5,Mon
19810104,1981-01-04,1981,1,Sun
20090313,2009-03-13,2009,3,Fri
19970630,1997-06-30,1997,6,Mon
19810703,1981-07-03,1981,7,Fri
20090811,2009-08-11,2009,8,Tue
19651211,1965-12-11,1965,12,Sat
20170103,2017-01-03,2017,1,Tue
20210901,2021-09-01,2021,9,Wed
20210223,2021-02-23,2021,2,Tue
20040309,2004-03-09,2004,3,Tue
20210108,2021-01-08,2021,1,Fri
20180331,2018-03-31,2018,3,Sat
19931202,1993-12-02,1993,12,Thu
20211112,2021-11-12,2021,11,Fri
20051123,2005-11-23,2005,11,Wed
20011108,2001-11-08,2001,11,Thu
19980923,1998-09-23,1998,9,Wed
19870219,1987-02-19,1987,2,Thu
19870419,1987-04-19,1987,4,Sun
20110909,2011-09-09,2011,9,Fri
19340312,1934-03-12,1934,3,Mon
19761022,1976-10-22,1976,10,Fri
19250718,1925-07-18,1925,7,Sat
19501121,1950-11-21,1950,11,Tue
20210112,2021-01-12,2021,1,Tue
20140911,2014-09-11,2014,9,Thu
20200529,2020-05-29,2020,5,Fri
19831001,1983-10-01,1983,10,Sat
19470818,1947-08-18,1947,8,Mon
19991010,1999-10-10,1999,10,Sun
20160312,2016-03-12,2016,3,Sat
19681127,1968-11-27,1968,11,Wed
20180511,2018-05-11,2018,5,Fri
20090930,2009-09-30,2009,9,Wed
19600808,1960-08-08,1960,8,Mon
20130602,2013-06-02,2013,6,Sun
19881015,1988-10-15,1988,10,Sat
20030530,2003-05-30,2003,5,Fri
20130608,2013-06-08,2013,6,Sat
19600620,1960-06-20,1960,6,Mon
19601031,1960-10-31,1960,10,Mon
20090710,2009-07-10,2009,7,Fri
19911214,1991-12-14,1991,12,Sat
19970425,1997-04-25,1997,4,Fri
20130613,2013-06-13,2013,6,Thu
20221013,2022-10-13,2022,10,Thu
20110529,2011-05-29,2011,5,Sun
19631104,1963-11-04,1963,11,Mon
20070127,2007-01-27,2007,1,Sat
20221022,2022-10-22,2022,10,Sat
19831006,1983-10-06,1983,10,Thu
20210610,2021-06-10,2021,6,Thu
19851031,1985-10-31,1985,10,Thu
20050324,2005-03-24,2005,3,Thu
19771204,1977-12-04,1977,12,Sun
19910102,1991-01-02,1991,1,Wed
19621204,1962-12-04,1962,12,Tue
20100330,2010-03-30,2010,3,Tue
19950608,1995-06-08,1995,6,Thu
20031027,2003-10-27,2003,10,Mon
19270521,1927-05-21,1927,5,Sat
20111208,2011-12-08,2011,12,Thu
19791114,1979-11-14,1979,11,Wed
20220428,2022-04-28,2022,4,Thu
19700427,1970-04-27,1970,4,Mon
20070106,2007-01-06,2007,1,Sat
20130610,2013-06-10,2013,6,Mon
20200405,2020-04-05,2020,4,Sun
19981122,1998-11-22,1998,11,Sun
19840923,1984-09-23,1984,9,Sun
20020927,2002-09-27,2002,9,Fri
20000131,2000-01-31,2000,1,Mon
19900802,1990-08-02,1990,8,Thu
20040217,2004-02-17,2004,2,Tue
19580517,1958-05-17,1958,5,Sat
20150612,2015-06-12,2015,6,Fri
19900308,1990-03-08,1990,3,Thu
19701114,1970-11-14,1970,11,Sat
20141006,2014-10-06,2014,10,Mon
20090423,2009-04-23,2009,4,Thu
19960324,1996-03-24,1996,3,Sun
20180206,2018-02-06,2018,2,Tue
20210502,2021-05-02,2021,5,Sun
19460824,1946-08-24,1946,8,Sat
20220426,2022-04-26,2022,4,Tue
20020322,2002-03-22,2002,3,Fri
20210623,2021-06-23,2021,6,Wed
20070929,2007-09-29,2007,9,Sat
19751003,1975-10-03,1975,10,Fri
20070313,2007-03-13,2007,3,Tue
20090106,2009-01-06,2009,1,Tue
19961001,1996-10-01,1996,10,Tue
20110612,2011-06-12,2011,6,Sun
19541125,1954-11-25,1954,11,Thu
19980201,1998-02-01,1998,2,Sun
19891214,1989-12-14,1989,12,Thu
19790623,1979-06-23,1979,6,Sat
20180424,2018-04-24,2018,4,Tue
19860228,1986-02-28,1986,2,Fri
19750916,1975-09-16,1975,9,Tue
20170413,2017-04-13,2017,4,Thu
19700718,1970-07-18,1970,7,Sat
20180520,2018-05-20,2018,5,Sun
19730513,1973-05-13,1973,5,Sun
20140310,2014-03-10,2014,3,Mon
20021001,2002-10-01,2002,10,Tue
19630130,1963-01-30,1963,1,Wed
20181211,2018-12-11,2018,12,Tue
19731201,1973-12-01,1973,12,Sat
20220101,2022-01-01,2022,1,Sat
20220302,2022-03-02,2022,3,Wed
20220706,2022-07-06,2022,7,Wed
19810313,1981-03-13,1981,3,Fri
19670430,1967-04-30,1967,4,Sun
20060813,2006-08-13,2006,8,Sun
20111009,2011-10-09,2011,10,Sun
19971024,1997-10-24,1997,10,Fri
19881204,1988-12-04,1988,12,Sun
19681122,1968-11-22,1968,11,Fri
19840429,1984-04-29,1984,4,Sun
19890802,1989-08-02,1989,8,Wed
19800605,1980-06-05,1980,6,Thu
19780113,1978-01-13,1978,1,Fri
20010322,2001-03-22,2001,3,Thu
19820815,1982-08-15,1982,8,Sun
20020719,2002-07-19,2002,7,Fri
20131114,2013-11-14,2013,11,Thu
20060528,2006-05-28,2006,5,Sun
19950403,1995-04-03,1995,4,Mon
20060416,2006-04-16,2006,4,Sun
20140402,2014-04-02,2014,4,Wed
19840826,1984-08-26,1984,8,Sun
20210605,2021-06-05,2021,6,Sat
20130501,2013-05-01,2013,5,Wed
20130731,2013-07-31,2013,7,Wed
20220919,2022-09-19,2022,9,Mon
20141229,2014-12-29,2014,12,Mon
20220405,2022-04-05,2022,4,Tue
20180425,2018-04-25,2018,4,Wed
20200202,2020-02-02,2020,2,Sun
19950323,1995-03-23,1995,3,Thu
19810528,1981-05-28,1981,5,Thu
20010228,2001-02-28,2001,2,Wed
19680813,1968-08-13,1968,8,Tue
20140729,2014-07-29,2014,7,Tue
20170728,2017-07-28,2017,7,Fri
19900603,1990-06-03,1990,6,Sun
20120803,2012-08-03,2012,8,Fri
20140428,2014-04-28,2014,4,Mon
20030118,2003-01-18,2003,1,Sat
20070122,2007-01-22,2007,1,Mon
20040705,2004-07-05,2004,7,Mon
19990426,1999-04-26,1999,4,Mon
20060625,2006-06-25,2006,6,Sun
20150725,2015-07-25,2015,7,Sat
20210716,2021-07-16,2021,7,Fri
19760314,1976-03-14,1976,3,Sun
19871011,1987-10-11,1987,10,Sun
19950202,1995-02-02,1995,2,Thu
20170404,2017-04-04,2017,4,Tue
20061219,2006-12-19,2006,12,Tue
19900103,1990-01-03,1990,1,Wed
20160104,2016-01-04,2016,1,Mon
20051102,2005-11-02,2005,11,Wed
19430502,1943-05-02,1943,5,Sun
19430923,1943-09-23,1943,9,Thu
20150310,2015-03-10,2015,3,Tue
19901009,1990-10-09,1990,10,Tue
20070323,2007-03-23,2007,3,Fri
20060324,2006-03-24,2006,3,Fri
19770805,1977-08-05,1977,8,Fri
19790402,1979-04-02,1979,4,Mon
20200709,2020-07-09,2020,7,Thu
19940201,1994-02-01,1994,2,Tue
19860411,1986-04-11,1986,4,Fri
20080525,2008-05-25,2008,5,Sun
20061230,2006-12-30,2006,12,Sat
20140409,2014-04-09,2014,4,Wed
19701209,1970-12-09,1970,12,Wed
20150515,2015-05-15,2015,5,Fri
20190517,2019-05-17,2019,5,Fri
20161031,2016-10-31,2016,10,Mon
20120512,2012-05-12,2012,5,Sat
20201021,2020-10-21,2020,10,Wed
20180917,2018-09-17,2018,9,Mon
20080226,2008-02-26,2008,2,Tue
19710109,1971-01-09,1971,1,Sat
20211104,2021-11-04,2021,11,Thu
20101029,2010-10-29,2010,10,Fri
19490810,1949-08-10,1949,8,Wed
20211231,2021-12-31,2021,12,Fri
20020215,2002-02-15,2002,2,Fri
20190308,2019-03-08,2019,3,Fri
20130327,2013-03-27,2013,3,Wed
19500630,1950-06-30,1950,6,Fri
19861215,1986-12-15,1986,12,Mon
19830821,1983-08-21,1983,8,Sun
20120718,2012-07-18,2012,7,Wed
20200713,2020-07-13,2020,7,Mon
19890116,1989-01-16,1989,1,Mon
19960901,1996-09-01,1996,9,Sun
20170325,2017-03-25,2017,3,Sat
20190302,2019-03-02,2019,3,Sat
20031105,2003-11-05,2003,11,Wed
20160705,2016-07-05,2016,7,Tue
19971108,1997-11-08,1997,11,Sat
20020228,2002-02-28,2002,2,Thu
20111220,2011-12-20,2011,12,Tue
19980220,1998-02-20,1998,2,Fri
20141018,2014-10-18,2014,10,Sat
20151005,2015-10-05,2015,10,Mon
19721015,1972-10-15,1972,10,Sun
20160612,2016-06-12,2016,6,Sun
20200814,2020-08-14,2020,8,Fri
19661226,1966-12-26,1966,12,Mon
20090317,2009-03-17,2009,3,Tue
20140123,2014-01-23,2014,1,Thu
19710115,1971-01-15,1971,1,Fri
19760808,1976-08-08,1976,8,Sun
19510521,1951-05-21,1951,5,Mon
19810607,1981-06-07,1981,6,Sun
20090924,2009-09-24,2009,9,Thu
19900104,1990-01-04,1990,1,Thu
19850113,1985-01-13,1985,1,Sun
19951221,1995-12-21,1995,12,Thu
19590303,1959-03-03,1959,3,Tue
20070216,2007-02-16,2007,2,Fri
20161113,2016-11-13,2016,11,Sun
20011017,2001-10-17,2001,10,Wed
20140907,2014-09-07,2014,9,Sun
20010114,2001-01-14,2001,1,Sun
19610717,1961-07-17,1961,7,Mon
19700831,1970-08-31,1970,8,Mon
19990309,1999-03-09,1999,3,Tue
20121216,2012-12-16,2012,12,Sun
19950627,1995-06-27,1995,6,Tue
20150327,2015-03-27,2015,3,Fri
20071022,2007-10-22,2007,10,Mon
19830426,1983-04-26,1983,4,Tue
20210923,2021-09-23,2021,9,Thu
20010226,2001-02-26,2001,2,Mon
20141011,2014-10-11,2014,10,Sat
20050826,2005-08-26,2005,8,Fri
19961219,1996-12-19,1996,12,Thu
20061103,2006-11-03,2006,11,Fri
19950130,1995-01-30,1995,1,Mon
20100509,2010-05-09,2010,5,Sun
20170211,2017-02-11,2017,2,Sat
19820204,1982-02-04,1982,2,Thu
19861127,1986-11-27,1986,11,Thu
19661209,1966-12-09,1966,12,Fri
20000205,2000-02-05,2000,2,Sat
19840402,1984-04-02,1984,4,Mon
20191013,2019-10-13,2019,10,Sun
20151124,2015-11-24,2015,11,Tue
20040514,2004-05-14,2004,5,Fri
19760201,1976-02-01,1976,2,Sun
19930805,1993-08-05,1993,8,Thu
19900910,1990-09-10,1990,9,Mon
19481205,1948-12-05,1948,12,Sun
19490710,1949-07-10,1949,7,Sun
20000113,2000-01-13,2000,1,Thu
19901008,1990-10-08,1990,10,Mon
20170428,2017-04-28,2017,4,Fri
19650905,1965-09-05,1965,9,Sun
20210304,2021-03-04,2021,3,Thu
19760508,1976-05-08,1976,5,Sat
20200314,2020-03-14,2020,3,Sat
20201115,2020-11-15,2020,11,Sun
20210114,2021-01-14,2021,1,Thu
20110622,2011-06-22,2011,6,Wed
20151010,2015-10-10,2015,10,Sat
20191209,2019-12-09,2019,12,Mon
20060605,2006-06-05,2006,6,Mon
20140220,2014-02-20,2014,2,Thu
19910801,1991-08-01,1991,8,Thu
20220217,2022-02-17,2022,2,Thu
20191003,2019-10-03,2019,10,Thu
19730111,1973-01-11,1973,1,Thu
20150714,2015-07-14,2015,7,Tue
19590718,1959-07-18,1959,7,Sat
20200324,2020-03-24,2020,3,Tue
20210817,2021-08-17,2021,8,Tue
20220712,2022-07-12,2022,7,Tue
19950423,1995-04-23,1995,4,Sun
20160214,2016-02-14,2016,2,Sun
19780813,1978-08-13,1978,8,Sun
20130619,2013-06-19,2013,6,Wed
20130804,2013-08-04,2013,8,Sun
19801023,1980-10-23,1980,10,Thu
20091012,2009-10-12,2009,10,Mon
20070315,2007-03-15,2007,3,Thu
19830122,1983-01-22,1983,1,Sat
19770624,1977-06-24,1977,6,Fri
19851111,1985-11-11,1985,11,Mon
20080421,2008-04-21,2008,4,Mon
